Node 1 Ortholog group ID	Node 2 Ortholog group ID	Edge tag	S typhi strain CT18	S choleraesuis SC B67	S dublin CT 02021853	S gallinarum 287/91	S paratyphi A ATCC 9150	S agona SL483	S enteritidis P125109	S heidelberg SL476	S newport SL254	S typhimurium LT2	S typhimurium SL1344	Layer
3923	4900	3923-4900	1	0	0	0	0	0	0	0	0	0	0	Regulatory
3923	5630	3923-5630	1	0	0	0	0	0	0	0	0	0	0	Regulatory
3930	2824	3930-2824	1	1	0	1	1	0	1	0	0	1	1	Regulatory
3930	450	3930-450	1	1	0	1	1	0	1	0	0	1	1	Regulatory
3930	250	3930-250	1	0	0	1	1	0	1	0	0	0	1	Regulatory
3930	1075	3930-1075	1	0	0	1	1	0	1	0	0	0	1	Regulatory
3930	3342	3930-3342	1	0	0	1	1	0	1	0	0	0	1	Regulatory
3930	2000	3930-2000	1	0	0	1	1	0	1	0	0	0	1	Regulatory
3930	3030	3930-3030	1	0	0	1	0	0	0	0	0	1	1	Regulatory
3930	871	3930-871	1	0	0	1	0	0	0	0	0	1	1	Regulatory
3930	3631	3930-3631	1	0	0	0	0	0	0	0	0	1	1	Regulatory
3930	2154	3930-2154	1	0	0	0	0	0	0	0	0	1	0	Regulatory
4024	563	4024-563	1	1	1	0	1	1	1	1	1	1	1	Regulatory
4024	2471	4024-2471	1	1	1	0	1	1	1	1	1	1	1	Regulatory
4024	1222	4024-1222	1	1	1	0	1	1	1	1	1	1	1	Regulatory
4036	671	4036-671	0	1	0	1	1	1	1	1	1	1	1	Regulatory
4036	329	4036-329	0	1	0	1	1	1	1	1	1	1	1	Regulatory
4036	674	4036-674	1	1	1	1	1	1	1	1	1	1	1	Regulatory
4036	1262	4036-1262	1	1	1	1	1	1	1	1	1	1	1	Regulatory
4036	403	4036-403	1	1	1	1	1	1	1	1	1	1	1	Regulatory
4036	2081	4036-2081	0	1	1	0	1	1	0	1	1	1	0	Regulatory
4036	457	4036-457	0	1	1	0	1	1	0	1	1	1	0	Regulatory
4036	82	4036-82	0	1	1	1	1	1	1	1	1	1	1	Regulatory
4036	3590	4036-3590	0	1	1	1	1	1	1	1	1	1	1	Regulatory
4036	33	4036-33	0	1	1	1	1	1	1	1	1	1	1	Regulatory
4086	2239	4086-2239	1	1	1	1	1	1	1	1	1	1	1	Regulatory
4086	4154	4086-4154	0	1	1	0	0	1	0	0	1	1	1	Regulatory
4086	1810	4086-1810	0	1	1	0	0	1	0	0	1	1	1	Regulatory
4086	291	4086-291	1	1	1	1	1	1	1	1	1	1	1	Regulatory
4086	2646	4086-2646	1	1	1	1	1	1	1	1	1	1	1	Regulatory
4086	2693	4086-2693	1	1	1	1	1	1	1	1	1	1	1	Regulatory
4086	1770	4086-1770	1	1	1	1	1	1	1	1	1	1	1	Regulatory
4086	2976	4086-2976	1	0	1	0	1	0	0	0	0	1	0	Regulatory
4086	2161	4086-2161	1	0	1	0	1	0	0	0	0	1	0	Regulatory
4119	5834	4119-5834	0	0	0	0	0	1	0	0	0	0	0	Regulatory
4119	4295	4119-4295	0	0	0	0	0	1	0	0	0	0	0	Regulatory
4119	5502	4119-5502	0	0	0	0	0	1	0	0	0	0	0	Regulatory
4119	5833	4119-5833	0	0	0	0	0	1	0	0	0	0	0	Regulatory
4119	349	4119-349	0	0	0	0	0	1	0	0	0	0	0	Regulatory
4119	3177	4119-3177	0	0	0	0	0	1	0	0	0	0	0	Regulatory
4119	3298	4119-3298	1	1	1	1	1	1	0	1	1	1	1	Regulatory
4119	2913	4119-2913	1	1	1	1	1	1	0	1	1	1	1	Regulatory
4119	2703	4119-2703	0	0	1	1	0	1	1	0	1	0	0	Regulatory
4119	3316	4119-3316	0	0	1	1	0	1	1	0	1	0	0	Regulatory
4119	2778	4119-2778	1	0	1	0	0	1	1	1	1	0	1	Regulatory
4119	3056	4119-3056	1	0	1	1	0	1	1	1	1	0	1	Regulatory
4119	2212	4119-2212	1	0	1	1	0	1	1	1	1	0	1	Regulatory
4119	111	4119-111	1	0	1	1	0	1	1	1	1	0	1	Regulatory
4119	1535	4119-1535	1	0	1	1	0	1	1	1	1	0	1	Regulatory
4119	2848	4119-2848	1	1	1	0	1	1	1	1	1	1	1	Regulatory
4119	642	4119-642	1	1	1	0	1	1	1	1	1	1	1	Regulatory
4119	2605	4119-2605	0	0	1	0	1	1	1	1	1	0	0	Regulatory
4119	1556	4119-1556	0	1	1	1	1	1	1	1	1	1	1	Regulatory
4119	425	4119-425	1	1	0	1	1	1	1	1	1	1	1	Regulatory
4119	107	4119-107	1	1	1	1	1	1	1	1	0	1	1	Regulatory
4119	3208	4119-3208	1	1	1	1	1	1	1	1	1	1	1	Regulatory
4119	2116	4119-2116	1	1	1	1	1	1	1	1	1	1	1	Regulatory
4119	5832	4119-5832	0	0	0	0	0	1	0	0	0	0	0	Regulatory
4119	1163	4119-1163	1	1	1	1	1	1	1	1	1	1	1	Regulatory
4119	3537	4119-3537	1	1	1	1	1	1	1	1	1	1	1	Regulatory
4119	559	4119-559	1	1	1	1	1	1	1	1	1	1	1	Regulatory
4119	2339	4119-2339	0	0	0	0	0	1	0	0	0	0	0	Regulatory
4119	2079	4119-2079	0	0	0	0	0	1	0	0	0	0	0	Regulatory
4119	176	4119-176	1	1	1	1	1	1	1	0	1	1	1	Regulatory
4119	734	4119-734	0	1	1	1	0	0	0	0	0	0	0	Regulatory
4119	299	4119-299	0	1	0	0	0	0	0	0	0	0	0	Regulatory
4119	2180	4119-2180	0	1	0	0	0	0	0	0	0	0	0	Regulatory
4119	3226	4119-3226	0	1	0	0	0	0	0	0	0	0	0	Regulatory
4119	2657	4119-2657	1	1	1	1	1	0	1	1	0	1	1	Regulatory
4119	684	4119-684	0	1	1	0	0	0	0	0	0	0	0	Regulatory
4119	5783	4119-5783	0	1	0	0	0	0	0	0	0	0	0	Regulatory
4119	1962	4119-1962	1	1	1	1	1	0	1	0	0	1	1	Regulatory
4119	5784	4119-5784	0	1	0	0	0	0	0	0	0	0	0	Regulatory
4119	5785	4119-5785	0	1	0	0	0	0	0	0	0	0	0	Regulatory
4119	984	4119-984	0	1	0	0	0	0	0	0	0	0	0	Regulatory
4119	1050	4119-1050	0	1	0	0	0	0	0	0	0	0	0	Regulatory
4119	1545	4119-1545	0	1	0	0	0	0	0	0	0	0	0	Regulatory
4119	1590	4119-1590	0	1	1	1	0	0	0	1	0	1	0	Regulatory
4119	3365	4119-3365	1	1	1	1	0	0	1	1	0	1	1	Regulatory
4119	3424	4119-3424	0	0	1	0	0	0	0	0	0	0	0	Regulatory
4119	2203	4119-2203	0	0	1	0	0	0	0	0	0	0	0	Regulatory
4119	3411	4119-3411	0	0	1	0	0	0	0	0	0	0	0	Regulatory
4119	5148	4119-5148	0	0	1	0	0	0	0	1	1	0	0	Regulatory
4119	5871	4119-5871	0	0	1	0	0	0	0	0	0	0	0	Regulatory
4119	5928	4119-5928	0	0	0	0	0	0	1	0	0	0	0	Regulatory
4119	5948	4119-5948	0	0	0	1	0	0	0	0	0	0	0	Regulatory
4119	5947	4119-5947	0	0	0	1	0	0	0	0	0	0	0	Regulatory
4119	5897	4119-5897	0	0	0	0	0	0	0	1	0	0	0	Regulatory
4119	5986	4119-5986	0	0	0	0	0	0	0	0	1	0	0	Regulatory
4119	1450	4119-1450	0	0	0	0	1	0	0	0	0	0	0	Regulatory
4119	1488	4119-1488	0	0	0	0	1	0	0	0	0	0	0	Regulatory
4119	6003	4119-6003	0	0	0	0	1	0	0	0	0	0	0	Regulatory
4119	6017	4119-6017	0	0	0	0	0	0	0	0	0	1	0	Regulatory
4119	5965	4119-5965	0	0	0	0	0	0	0	0	0	0	1	Regulatory
4119	6109	4119-6109	1	0	0	0	0	0	0	0	0	0	0	Regulatory
4119	294	4119-294	1	0	0	0	0	0	0	0	0	0	0	Regulatory
4119	4239	4119-4239	1	0	0	0	0	0	0	0	0	0	0	Regulatory
4119	6110	4119-6110	1	0	0	0	0	0	0	0	0	0	0	Regulatory
4119	5449	4119-5449	1	0	0	0	0	0	0	0	0	0	0	Regulatory
4170	2629	4170-2629	1	1	1	1	1	1	1	1	1	1	1	Regulatory
4170	3217	4170-3217	1	1	1	1	1	1	1	1	1	1	1	Regulatory
4170	2019	4170-2019	1	1	1	1	1	1	1	1	1	1	1	Regulatory
4170	3536	4170-3536	1	1	1	1	1	1	1	1	1	1	1	Regulatory
4170	2698	4170-2698	0	1	1	0	1	1	1	1	1	0	1	Regulatory
4170	480	4170-480	0	0	0	0	0	1	1	1	1	0	1	Regulatory
4170	2314	4170-2314	1	1	0	1	1	1	1	1	1	1	1	Regulatory
4170	4170	4170-4170	1	1	1	1	1	1	1	1	1	1	1	Regulatory
4170	4110	4170-4110	1	1	1	1	1	1	1	1	1	1	1	Regulatory
4170	771	4170-771	1	1	0	1	1	0	1	0	0	1	1	Regulatory
4170	2283	4170-2283	1	1	0	1	1	0	1	0	0	1	1	Regulatory
4838	4838	4838-4838	0	0	0	0	0	0	0	0	0	1	1	Regulatory
4838	3120	4838-3120	0	0	0	0	0	0	0	0	0	1	1	Regulatory
4838	2780	4838-2780	0	0	0	0	0	0	0	0	0	1	1	Regulatory
4838	3964	4838-3964	0	0	0	0	0	0	0	0	0	1	1	Regulatory
4838	3663	4838-3663	0	0	0	0	0	0	0	0	0	1	1	Regulatory
5760	4569	5760-4569	1	0	0	0	0	0	0	0	0	0	0	Regulatory
5760	5760	5760-5760	1	0	0	0	0	0	0	0	0	0	0	Regulatory
5760	774	5760-774	1	0	0	0	0	0	0	0	0	0	0	Regulatory
5760	1146	5760-1146	1	0	0	0	0	0	0	0	0	0	0	Regulatory
5760	2678	5760-2678	1	0	0	0	0	0	0	0	0	0	0	Regulatory
5760	1474	5760-1474	1	0	0	0	0	0	0	0	0	0	0	Regulatory
5760	1254	5760-1254	1	0	0	0	0	0	0	0	0	0	0	Regulatory
5760	6090	5760-6090	1	0	0	0	0	0	0	0	0	0	0	Regulatory
5760	5591	5760-5591	1	0	0	0	0	0	0	0	0	0	0	Regulatory
5760	4742	5760-4742	1	0	0	0	0	0	0	0	0	0	0	Regulatory
1300	1019	1300-1019	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	1024	1300-1024	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	1029	1300-1029	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	1075	1300-1075	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	1080	1300-1080	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	1089	1300-1089	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	1111	1300-1111	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	112	1300-112	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	1143	1300-1143	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	1161	1300-1161	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	1178	1300-1178	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	1182	1300-1182	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	1204	1300-1204	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	1210	1300-1210	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	1243	1300-1243	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	1248	1300-1248	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	1386	1300-1386	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	1414	1300-1414	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	1436	1300-1436	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	1439	1300-1439	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	1499	1300-1499	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	1501	1300-1501	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	1533	1300-1533	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	1562	1300-1562	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	1605	1300-1605	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	1611	1300-1611	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	162	1300-162	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	1657	1300-1657	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	1665	1300-1665	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	1748	1300-1748	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	1757	1300-1757	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	1773	1300-1773	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	1779	1300-1779	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	1789	1300-1789	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	180	1300-180	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	1801	1300-1801	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	1822	1300-1822	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	1871	1300-1871	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	188	1300-188	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	191	1300-191	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	1913	1300-1913	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	1919	1300-1919	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	1931	1300-1931	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	200	1300-200	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	2000	1300-2000	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	2007	1300-2007	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	2014	1300-2014	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	203	1300-203	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	2054	1300-2054	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	2098	1300-2098	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	2141	1300-2141	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	2154	1300-2154	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	2161	1300-2161	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	2225	1300-2225	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	223	1300-223	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	229	1300-229	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	2319	1300-2319	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	2356	1300-2356	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	2374	1300-2374	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	2380	1300-2380	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	2382	1300-2382	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	2412	1300-2412	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	2417	1300-2417	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	2476	1300-2476	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	2482	1300-2482	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	250	1300-250	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	2508	1300-2508	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	2512	1300-2512	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	2545	1300-2545	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	2548	1300-2548	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	2559	1300-2559	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	2681	1300-2681	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	2688	1300-2688	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	2724	1300-2724	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	2748	1300-2748	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	276	1300-276	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	2811	1300-2811	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	2824	1300-2824	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	2841	1300-2841	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	2846	1300-2846	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	2873	1300-2873	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	2882	1300-2882	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	2891	1300-2891	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	2895	1300-2895	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	2902	1300-2902	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	2924	1300-2924	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	2941	1300-2941	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	2949	1300-2949	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	2951	1300-2951	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	2976	1300-2976	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	3007	1300-3007	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	3030	1300-3030	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	3047	1300-3047	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	3087	1300-3087	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	310	1300-310	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	3113	1300-3113	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	3143	1300-3143	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	3157	1300-3157	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	3177	1300-3177	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	3179	1300-3179	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	3188	1300-3188	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	3190	1300-3190	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	3197	1300-3197	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	325	1300-325	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	3270	1300-3270	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	3325	1300-3325	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	3326	1300-3326	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	3342	1300-3342	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	3349	1300-3349	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	335	1300-335	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	3368	1300-3368	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	3409	1300-3409	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	3433	1300-3433	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	345	1300-345	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	349	1300-349	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	3568	1300-3568	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	363	1300-363	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	3631	1300-3631	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	3637	1300-3637	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	3698	1300-3698	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	3747	1300-3747	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	3776	1300-3776	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	3919	1300-3919	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	3930	1300-3930	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	398	1300-398	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	3990	1300-3990	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	4	1300-4	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	4050	1300-4050	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	4051	1300-4051	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	4058	1300-4058	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	4145	1300-4145	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	4146	1300-4146	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	4153	1300-4153	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	418	1300-418	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	4222	1300-4222	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	423	1300-423	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	432	1300-432	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	4326	1300-4326	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	4376	1300-4376	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	44	1300-44	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	450	1300-450	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	4539	1300-4539	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	4569	1300-4569	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	479	1300-479	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	49	1300-49	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	491	1300-491	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	5059	1300-5059	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	51	1300-51	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	522	1300-522	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	539	1300-539	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	585	1300-585	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	589	1300-589	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	6188	1300-6188	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	643	1300-643	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	68	1300-68	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	709	1300-709	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	756	1300-756	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	78	1300-78	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	79	1300-79	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	799	1300-799	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	805	1300-805	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	831	1300-831	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	848	1300-848	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	861	1300-861	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	863	1300-863	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	871	1300-871	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	878	1300-878	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	914	1300-914	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	926	1300-926	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	944	1300-944	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1300	960	1300-960	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1432	1036	1432-1036	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1432	1495	1432-1495	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1432	1714	1432-1714	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1432	2125	1432-2125	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1432	231	1432-231	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1432	2815	1432-2815	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1432	29	1432-29	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1432	3167	1432-3167	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1432	384	1432-384	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1432	780	1432-780	0	0	0	0	0	0	0	0	0	1	0	Regulatory
511	511	511-511	0	0	0	0	0	0	0	0	0	1	0	Regulatory
1036	101	1036-101	0	0	0	0	0	0	0	0	0	0	1	Regulatory
1036	1761	1036-1761	0	0	0	0	0	0	0	0	0	0	1	Regulatory
1036	1977	1036-1977	0	0	0	0	0	0	0	0	0	0	1	Regulatory
1036	2059	1036-2059	0	0	0	0	0	0	0	0	0	0	1	Regulatory
1036	2129	1036-2129	0	0	0	0	0	0	0	0	0	0	1	Regulatory
1036	2152	1036-2152	0	0	0	0	0	0	0	0	0	0	1	Regulatory
1036	2251	1036-2251	0	0	0	0	0	0	0	0	0	0	1	Regulatory
1036	2722	1036-2722	0	0	0	0	0	0	0	0	0	0	1	Regulatory
1036	2977	1036-2977	0	0	0	0	0	0	0	0	0	0	1	Regulatory
1036	3149	1036-3149	0	0	0	0	0	0	0	0	0	0	1	Regulatory
1036	3313	1036-3313	0	0	0	0	0	0	0	0	0	0	1	Regulatory
1036	4002	1036-4002	0	0	0	0	0	0	0	0	0	0	1	Regulatory
1036	510	1036-510	0	0	0	0	0	0	0	0	0	0	1	Regulatory
1036	681	1036-681	0	0	0	0	0	0	0	0	0	0	1	Regulatory
1703	1045	1703-1045	0	0	0	0	0	0	0	0	0	0	1	Regulatory
1703	1049	1703-1049	0	0	0	0	0	0	0	0	0	0	1	Regulatory
1703	1081	1703-1081	0	0	0	0	0	0	0	0	0	0	1	Regulatory
1703	1148	1703-1148	0	0	0	0	0	0	0	0	0	0	1	Regulatory
1703	1249	1703-1249	0	0	0	0	0	0	0	0	0	0	1	Regulatory
1703	1253	1703-1253	0	0	0	0	0	0	0	0	0	0	1	Regulatory
1703	1311	1703-1311	0	0	0	0	0	0	0	0	0	0	1	Regulatory
1703	1632	1703-1632	0	0	0	0	0	0	0	0	0	0	1	Regulatory
1703	1764	1703-1764	0	0	0	0	0	0	0	0	0	0	1	Regulatory
1703	1790	1703-1790	0	0	0	0	0	0	0	0	0	0	1	Regulatory
1703	1883	1703-1883	0	0	0	0	0	0	0	0	0	0	1	Regulatory
1703	1910	1703-1910	0	0	0	0	0	0	0	0	0	0	1	Regulatory
1703	193	1703-193	0	0	0	0	0	0	0	0	0	0	1	Regulatory
1703	2028	1703-2028	0	0	0	0	0	0	0	0	0	0	1	Regulatory
1703	211	1703-211	0	0	0	0	0	0	0	0	0	0	1	Regulatory
1703	2182	1703-2182	0	0	0	0	0	0	0	0	0	0	1	Regulatory
1703	2317	1703-2317	0	0	0	0	0	0	0	0	0	0	1	Regulatory
1703	2449	1703-2449	0	0	0	0	0	0	0	0	0	0	1	Regulatory
1703	2498	1703-2498	0	0	0	0	0	0	0	0	0	0	1	Regulatory
1703	2586	1703-2586	0	0	0	0	0	0	0	0	0	0	1	Regulatory
1703	2709	1703-2709	0	0	0	0	0	0	0	0	0	0	1	Regulatory
1703	2711	1703-2711	0	0	0	0	0	0	0	0	0	0	1	Regulatory
1703	2794	1703-2794	0	0	0	0	0	0	0	0	0	0	1	Regulatory
1703	2847	1703-2847	0	0	0	0	0	0	0	0	0	0	1	Regulatory
1703	3046	1703-3046	0	0	0	0	0	0	0	0	0	0	1	Regulatory
1703	316	1703-316	0	0	0	0	0	0	0	0	0	0	1	Regulatory
1703	319	1703-319	0	0	0	0	0	0	0	0	0	0	1	Regulatory
1703	3299	1703-3299	0	0	0	0	0	0	0	0	0	0	1	Regulatory
1703	3337	1703-3337	0	0	0	0	0	0	0	0	0	0	1	Regulatory
